"reg";"cl_age90";"jour";"hosp";"rea";"HospConv";"SSR_USLD";"autres";"rad";"dc"
"76";"49";2020-05-16;9;5;NA;NA;NA;256;3
"76";"59";2020-05-16;31;9;NA;NA;NA;395;15
"76";"69";2020-05-16;57;26;NA;NA;NA;443;55
"76";"79";2020-05-16;89;27;NA;NA;NA;501;95
"76";"89";2020-05-16;100;12;NA;NA;NA;406;185
"76";"90";2020-05-16;56;0;NA;NA;NA;214;114
"84";"0";2020-05-16;1769;189;NA;NA;NA;6235;1562
"84";"09";2020-05-16;0;0;NA;NA;NA;43;0
"84";"19";2020-05-16;4;1;NA;NA;NA;44;0
"84";"29";2020-05-16;13;1;NA;NA;NA;212;1
"84";"39";2020-05-16;18;0;NA;NA;NA;340;4
"84";"49";2020-05-16;39;4;NA;NA;NA;501;12
"84";"59";2020-05-16;115;18;NA;NA;NA;867;44
"84";"69";2020-05-16;268;61;NA;NA;NA;1047;113
"84";"79";2020-05-16;442;82;NA;NA;NA;1199;312
"84";"89";2020-05-16;536;18;NA;NA;NA;1286;654
"84";"90";2020-05-16;323;1;NA;NA;NA;617;402
"93";"0";2020-05-16;1120;122;NA;NA;NA;4537;836
"93";"09";2020-05-16;1;0;NA;NA;NA;25;0
"93";"19";2020-05-16;0;0;NA;NA;NA;43;0
"93";"29";2020-05-16;7;2;NA;NA;NA;286;1
"93";"39";2020-05-16;15;1;NA;NA;NA;370;1
"93";"49";2020-05-16;26;7;NA;NA;NA;500;4
"93";"59";2020-05-16;73;21;NA;NA;NA;775;30
"93";"69";2020-05-16;152;29;NA;NA;NA;812;68
"93";"79";2020-05-16;274;40;NA;NA;NA;724;175
"93";"89";2020-05-16;351;19;NA;NA;NA;646;354
"93";"90";2020-05-16;219;3;NA;NA;NA;332;200
"94";"0";2020-05-16;42;5;NA;NA;NA;211;56
"94";"09";2020-05-16;0;0;NA;NA;NA;6;0
"94";"19";2020-05-16;0;0;NA;NA;NA;1;0
"94";"29";2020-05-16;0;0;NA;NA;NA;14;0
"94";"39";2020-05-16;0;0;NA;NA;NA;16;0
"94";"49";2020-05-16;1;0;NA;NA;NA;22;1
"94";"59";2020-05-16;1;0;NA;NA;NA;35;1
"94";"69";2020-05-16;10;3;NA;NA;NA;31;2
"94";"79";2020-05-16;15;2;NA;NA;NA;38;15
"94";"89";2020-05-16;10;0;NA;NA;NA;33;25
"94";"90";2020-05-16;5;0;NA;NA;NA;15;12
"01";"0";2020-05-17;14;3;NA;NA;NA;72;19
"01";"09";2020-05-17;0;0;NA;NA;NA;0;0
"01";"19";2020-05-17;0;0;NA;NA;NA;2;0
"01";"29";2020-05-17;0;0;NA;NA;NA;1;0
"01";"39";2020-05-17;1;0;NA;NA;NA;3;0
"01";"49";2020-05-17;0;0;NA;NA;NA;5;0
"01";"59";2020-05-17;1;0;NA;NA;NA;18;3
"01";"69";2020-05-17;4;2;NA;NA;NA;18;3
"01";"79";2020-05-17;3;0;NA;NA;NA;12;8
"01";"89";2020-05-17;5;1;NA;NA;NA;12;4
"01";"90";2020-05-17;0;0;NA;NA;NA;0;1
"02";"0";2020-05-17;19;5;NA;NA;NA;80;14
"02";"09";2020-05-17;0;0;NA;NA;NA;0;0
"02";"19";2020-05-17;0;0;NA;NA;NA;0;0
"02";"29";2020-05-17;0;0;NA;NA;NA;3;0
"02";"39";2020-05-17;0;0;NA;NA;NA;4;0
"02";"49";2020-05-17;1;1;NA;NA;NA;12;0
"02";"59";2020-05-17;8;3;NA;NA;NA;18;1
"02";"69";2020-05-17;5;1;NA;NA;NA;20;2
"02";"79";2020-05-17;4;0;NA;NA;NA;16;4
"02";"89";2020-05-17;1;0;NA;NA;NA;6;5
"02";"90";2020-05-17;0;0;NA;NA;NA;1;2
"03";"0";2020-05-17;9;0;NA;NA;NA;43;1
"03";"09";2020-05-17;0;0;NA;NA;NA;1;0
"03";"19";2020-05-17;1;0;NA;NA;NA;2;0
"03";"29";2020-05-17;3;0;NA;NA;NA;5;0
"03";"39";2020-05-17;0;0;NA;NA;NA;8;0
"03";"49";2020-05-17;1;0;NA;NA;NA;14;0
"03";"59";2020-05-17;4;0;NA;NA;NA;2;0
"03";"69";2020-05-17;0;0;NA;NA;NA;4;0
"03";"79";2020-05-17;0;0;NA;NA;NA;3;1
"03";"89";2020-05-17;0;0;NA;NA;NA;2;0
"03";"90";2020-05-17;0;0;NA;NA;NA;0;0
"04";"0";2020-05-17;12;4;NA;NA;NA;115;0
"04";"09";2020-05-17;0;0;NA;NA;NA;1;0
"04";"19";2020-05-17;1;0;NA;NA;NA;4;0
"04";"29";2020-05-17;1;0;NA;NA;NA;18;0
"04";"39";2020-05-17;0;0;NA;NA;NA;13;0
"04";"49";2020-05-17;3;1;NA;NA;NA;11;0
"04";"59";2020-05-17;1;0;NA;NA;NA;21;0
"04";"69";2020-05-17;3;2;NA;NA;NA;23;0
"04";"79";2020-05-17;1;0;NA;NA;NA;17;0
"04";"89";2020-05-17;2;1;NA;NA;NA;7;0
"04";"90";2020-05-17;0;0;NA;NA;NA;0;0
"06";"0";2020-05-17;54;10;NA;NA;NA;178;17
"06";"09";2020-05-17;2;1;NA;NA;NA;2;0
"06";"19";2020-05-17;1;0;NA;NA;NA;9;0
"06";"29";2020-05-17;5;1;NA;NA;NA;31;0
"06";"39";2020-05-17;6;0;NA;NA;NA;22;0
"06";"49";2020-05-17;6;1;NA;NA;NA;31;3
"06";"59";2020-05-17;14;3;NA;NA;NA;33;3
"06";"69";2020-05-17;12;2;NA;NA;NA;29;4
"06";"79";2020-05-17;5;1;NA;NA;NA;10;4
"06";"89";2020-05-17;2;0;NA;NA;NA;10;3
"06";"90";2020-05-17;0;0;NA;NA;NA;0;0
"11";"0";2020-05-17;8108;893;NA;NA;NA;22186;6727
"11";"09";2020-05-17;30;5;NA;NA;NA;246;2
"11";"19";2020-05-17;30;11;NA;NA;NA;138;3
"11";"29";2020-05-17;106;18;NA;NA;NA;699;11
"11";"39";2020-05-17;221;34;NA;NA;NA;1644;44
"11";"49";2020-05-17;436;83;NA;NA;NA;2612;123
"11";"59";2020-05-17;933;223;NA;NA;NA;3973;464
"11";"69";2020-05-17;1377;267;NA;NA;NA;4304;971
"11";"79";2020-05-17;1714;202;NA;NA;NA;3700;1577
"11";"89";2020-05-17;1985;33;NA;NA;NA;3214;2152
"11";"90";2020-05-17;1210;11;NA;NA;NA;1436;1327
"24";"0";2020-05-17;751;60;NA;NA;NA;1581;473
"24";"09";2020-05-17;0;0;NA;NA;NA;25;0
"24";"19";2020-05-17;0;0;NA;NA;NA;15;0
"24";"29";2020-05-17;2;1;NA;NA;NA;38;1
"24";"39";2020-05-17;10;2;NA;NA;NA;75;2
"24";"49";2020-05-17;10;2;NA;NA;NA;146;3
"24";"59";2020-05-17;41;9;NA;NA;NA;207;11
"24";"69";2020-05-17;109;16;NA;NA;NA;280;36
"24";"79";2020-05-17;153;27;NA;NA;NA;299;82
"24";"89";2020-05-17;254;2;NA;NA;NA;332;184
"24";"90";2020-05-17;167;1;NA;NA;NA;157;152
"27";"0";2020-05-17;810;94;NA;NA;NA;2977;959
"27";"09";2020-05-17;2;1;NA;NA;NA;19;0
"27";"19";2020-05-17;2;0;NA;NA;NA;24;0
"27";"29";2020-05-17;2;0;NA;NA;NA;80;0
"27";"39";2020-05-17;4;0;NA;NA;NA;150;3
"27";"49";2020-05-17;14;3;NA;NA;NA;252;5
"27";"59";2020-05-17;56;12;NA;NA;NA;374;21
"27";"69";2020-05-17;126;30;NA;NA;NA;507;78
"27";"79";2020-05-17;185;37;NA;NA;NA;613;196
"27";"89";2020-05-17;264;11;NA;NA;NA;685;431
"27";"90";2020-05-17;154;0;NA;NA;NA;269;223
"28";"0";2020-05-17;470;36;NA;NA;NA;1303;394
"28";"09";2020-05-17;0;0;NA;NA;NA;3;0
"28";"19";2020-05-17;0;0;NA;NA;NA;8;0
"28";"29";2020-05-17;3;0;NA;NA;NA;42;0
"28";"39";2020-05-17;5;0;NA;NA;NA;87;2
"28";"49";2020-05-17;8;1;NA;NA;NA;130;10
"28";"59";2020-05-17;31;6;NA;NA;NA;216;16
"28";"69";2020-05-17;76;12;NA;NA;NA;249;56
"28";"79";2020-05-17;107;13;NA;NA;NA;253;86
"28";"89";2020-05-17;146;4;NA;NA;NA;230;152
"28";"90";2020-05-17;93;0;NA;NA;NA;79;72
"32";"0";2020-05-17;1766;182;NA;NA;NA;5119;1625
"32";"09";2020-05-17;1;1;NA;NA;NA;44;0
"32";"19";2020-05-17;4;0;NA;NA;NA;28;0
"32";"29";2020-05-17;8;1;NA;NA;NA;195;1
"32";"39";2020-05-17;28;1;NA;NA;NA;370;4
"32";"49";2020-05-17;64;18;NA;NA;NA;573;12
"32";"59";2020-05-17;142;27;NA;NA;NA;834;64
"32";"69";2020-05-17;271;63;NA;NA;NA;874;223
"32";"79";2020-05-17;399;57;NA;NA;NA;924;351
"32";"89";2020-05-17;595;13;NA;NA;NA;889;638
"32";"90";2020-05-17;249;1;NA;NA;NA;367;325
"44";"0";2020-05-17;2806;234;NA;NA;NA;9738;3272
"44";"09";2020-05-17;11;0;NA;NA;NA;130;1
"44";"19";2020-05-17;7;1;NA;NA;NA;64;0
"44";"29";2020-05-17;14;2;NA;NA;NA;270;2
"44";"39";2020-05-17;42;8;NA;NA;NA;479;15
"44";"49";2020-05-17;74;12;NA;NA;NA;759;32
"44";"59";2020-05-17;221;37;NA;NA;NA;1428;91
"44";"69";2020-05-17;495;89;NA;NA;NA;1909;347
"44";"79";2020-05-17;669;73;NA;NA;NA;2005;814
"44";"89";2020-05-17;829;10;NA;NA;NA;1923;1326
"44";"90";2020-05-17;417;1;NA;NA;NA;707;630
"52";"0";2020-05-17;500;39;NA;NA;NA;1540;407
"52";"09";2020-05-17;1;0;NA;NA;NA;4;0
"52";"19";2020-05-17;0;0;NA;NA;NA;8;0
"52";"29";2020-05-17;2;2;NA;NA;NA;51;0
"52";"39";2020-05-17;5;1;NA;NA;NA;93;0
"52";"49";2020-05-17;10;2;NA;NA;NA;158;4
"52";"59";2020-05-17;24;10;NA;NA;NA;211;12
"52";"69";2020-05-17;63;9;NA;NA;NA;278;42
"52";"79";2020-05-17;111;13;NA;NA;NA;284;76
"52";"89";2020-05-17;174;1;NA;NA;NA;326;167
"52";"90";2020-05-17;109;1;NA;NA;NA;127;106
"53";"0";2020-05-17;262;29;NA;NA;NA;1038;236
"53";"09";2020-05-17;0;0;NA;NA;NA;11;0
"53";"19";2020-05-17;1;0;NA;NA;NA;6;0
"53";"29";2020-05-17;0;0;NA;NA;NA;32;0
"53";"39";2020-05-17;3;1;NA;NA;NA;69;0
"53";"49";2020-05-17;10;2;NA;NA;NA;105;1
"53";"59";2020-05-17;26;5;NA;NA;NA;143;6
"53";"69";2020-05-17;33;8;NA;NA;NA;171;27
"53";"79";2020-05-17;66;13;NA;NA;NA;222;51
"53";"89";2020-05-17;80;0;NA;NA;NA;190;87
"53";"90";2020-05-17;41;0;NA;NA;NA;86;64
"75";"0";2020-05-17;428;63;NA;NA;NA;1740;373
"75";"09";2020-05-17;1;0;NA;NA;NA;11;0
"75";"19";2020-05-17;3;0;NA;NA;NA;11;0
"75";"29";2020-05-17;5;0;NA;NA;NA;59;2
"75";"39";2020-05-17;5;0;NA;NA;NA;107;2
"75";"49";2020-05-17;6;3;NA;NA;NA;151;2
"75";"59";2020-05-17;36;11;NA;NA;NA;288;13
"75";"69";2020-05-17;65;20;NA;NA;NA;346;33
"75";"79";2020-05-17;97;23;NA;NA;NA;284;87
"75";"89";2020-05-17;125;5;NA;NA;NA;316;141
"75";"90";2020-05-17;82;1;NA;NA;NA;158;93
"76";"0";2020-05-17;348;80;NA;NA;NA;2502;470
"76";"09";2020-05-17;3;0;NA;NA;NA;24;0
"76";"19";2020-05-17;1;0;NA;NA;NA;16;0
"76";"29";2020-05-17;1;0;NA;NA;NA;91;1
"76";"39";2020-05-17;2;1;NA;NA;NA;148;1
"76";"49";2020-05-17;9;5;NA;NA;NA;257;3
"76";"59";2020-05-17;31;9;NA;NA;NA;397;15
"76";"69";2020-05-17;55;25;NA;NA;NA;444;56
"76";"79";2020-05-17;88;27;NA;NA;NA;502;95
"76";"89";2020-05-17;101;12;NA;NA;NA;407;185
"76";"90";2020-05-17;57;1;NA;NA;NA;214;114
"84";"0";2020-05-17;1782;189;NA;NA;NA;6239;1564
"84";"09";2020-05-17;0;0;NA;NA;NA;43;0
"84";"19";2020-05-17;4;1;NA;NA;NA;44;0
"84";"29";2020-05-17;14;1;NA;NA;NA;212;1
"84";"39";2020-05-17;18;0;NA;NA;NA;340;4
"84";"49";2020-05-17;40;4;NA;NA;NA;501;12
"84";"59";2020-05-17;116;18;NA;NA;NA;867;44
"84";"69";2020-05-17;271;62;NA;NA;NA;1047;113
"84";"79";2020-05-17;445;80;NA;NA;NA;1200;312
"84";"89";2020-05-17;539;19;NA;NA;NA;1287;655
"84";"90";2020-05-17;322;1;NA;NA;NA;619;403
"93";"0";2020-05-17;1121;121;NA;NA;NA;4542;840
"93";"09";2020-05-17;1;0;NA;NA;NA;25;0
"93";"19";2020-05-17;0;0;NA;NA;NA;43;0
"93";"29";2020-05-17;8;2;NA;NA;NA;286;1
"93";"39";2020-05-17;15;1;NA;NA;NA;370;1
"93";"49";2020-05-17;27;7;NA;NA;NA;500;4
"93";"59";2020-05-17;73;22;NA;NA;NA;776;31
"93";"69";2020-05-17;150;28;NA;NA;NA;814;68
"93";"79";2020-05-17;275;40;NA;NA;NA;724;175
"93";"89";2020-05-17;353;18;NA;NA;NA;647;356
"93";"90";2020-05-17;217;3;NA;NA;NA;333;201
"94";"0";2020-05-17;42;5;NA;NA;NA;211;56
"94";"09";2020-05-17;0;0;NA;NA;NA;6;0
"94";"19";2020-05-17;0;0;NA;NA;NA;1;0
"94";"29";2020-05-17;0;0;NA;NA;NA;14;0
"94";"39";2020-05-17;0;0;NA;NA;NA;16;0
"94";"49";2020-05-17;1;0;NA;NA;NA;22;1
"94";"59";2020-05-17;1;0;NA;NA;NA;35;1
"94";"69";2020-05-17;10;3;NA;NA;NA;31;2
"94";"79";2020-05-17;15;2;NA;NA;NA;38;15
"94";"89";2020-05-17;10;0;NA;NA;NA;33;25
"94";"90";2020-05-17;5;0;NA;NA;NA;15;12
"01";"0";2020-05-18;14;3;NA;NA;NA;72;19
"01";"09";2020-05-18;0;0;NA;NA;NA;0;0
"01";"19";2020-05-18;0;0;NA;NA;NA;2;0
"01";"29";2020-05-18;0;0;NA;NA;NA;1;0
"01";"39";2020-05-18;1;0;NA;NA;NA;3;0
"01";"49";2020-05-18;0;0;NA;NA;NA;5;0
"01";"59";2020-05-18;1;0;NA;NA;NA;18;3
"01";"69";2020-05-18;4;2;NA;NA;NA;18;3
"01";"79";2020-05-18;3;0;NA;NA;NA;12;8
"01";"89";2020-05-18;5;1;NA;NA;NA;12;4
"01";"90";2020-05-18;0;0;NA;NA;NA;0;1
"02";"0";2020-05-18;19;5;NA;NA;NA;80;14
"02";"09";2020-05-18;0;0;NA;NA;NA;0;0
"02";"19";2020-05-18;0;0;NA;NA;NA;0;0
"02";"29";2020-05-18;0;0;NA;NA;NA;3;0
"02";"39";2020-05-18;0;0;NA;NA;NA;4;0
"02";"49";2020-05-18;1;1;NA;NA;NA;12;0
"02";"59";2020-05-18;8;3;NA;NA;NA;18;1
"02";"69";2020-05-18;5;1;NA;NA;NA;20;2
"02";"79";2020-05-18;4;0;NA;NA;NA;16;4
"02";"89";2020-05-18;1;0;NA;NA;NA;6;5
"02";"90";2020-05-18;0;0;NA;NA;NA;1;2
"03";"0";2020-05-18;14;0;NA;NA;NA;45;1
"03";"09";2020-05-18;0;0;NA;NA;NA;1;0
"03";"19";2020-05-18;1;0;NA;NA;NA;2;0
"03";"29";2020-05-18;3;0;NA;NA;NA;6;0
"03";"39";2020-05-18;0;0;NA;NA;NA;9;0
"03";"49";2020-05-18;3;0;NA;NA;NA;14;0
"03";"59";2020-05-18;4;0;NA;NA;NA;2;0
"03";"69";2020-05-18;3;0;NA;NA;NA;4;0
"03";"79";2020-05-18;0;0;NA;NA;NA;3;1
"03";"89";2020-05-18;0;0;NA;NA;NA;2;0
"03";"90";2020-05-18;0;0;NA;NA;NA;0;0
"04";"0";2020-05-18;12;4;NA;NA;NA;115;0
"04";"09";2020-05-18;0;0;NA;NA;NA;1;0
"04";"19";2020-05-18;1;0;NA;NA;NA;4;0
"04";"29";2020-05-18;1;0;NA;NA;NA;18;0
"04";"39";2020-05-18;0;0;NA;NA;NA;13;0
"04";"49";2020-05-18;3;1;NA;NA;NA;11;0
"04";"59";2020-05-18;1;0;NA;NA;NA;21;0
"04";"69";2020-05-18;3;2;NA;NA;NA;23;0
"04";"79";2020-05-18;1;0;NA;NA;NA;17;0
"04";"89";2020-05-18;2;1;NA;NA;NA;7;0
"04";"90";2020-05-18;0;0;NA;NA;NA;0;0
"06";"0";2020-05-18;55;10;NA;NA;NA;178;18
"06";"09";2020-05-18;2;1;NA;NA;NA;2;0
"06";"19";2020-05-18;1;0;NA;NA;NA;9;0
"06";"29";2020-05-18;5;1;NA;NA;NA;31;0
"06";"39";2020-05-18;6;0;NA;NA;NA;22;0
"06";"49";2020-05-18;5;1;NA;NA;NA;31;4
"06";"59";2020-05-18;15;3;NA;NA;NA;33;3
"06";"69";2020-05-18;13;2;NA;NA;NA;29;4
"06";"79";2020-05-18;5;1;NA;NA;NA;10;4
"06";"89";2020-05-18;2;0;NA;NA;NA;10;3
"06";"90";2020-05-18;0;0;NA;NA;NA;0;0
"11";"0";2020-05-18;7927;824;NA;NA;NA;22420;6766
"11";"09";2020-05-18;29;5;NA;NA;NA;251;2
"11";"19";2020-05-18;28;9;NA;NA;NA;143;3
"11";"29";2020-05-18;102;16;NA;NA;NA;706;11
"11";"39";2020-05-18;216;30;NA;NA;NA;1656;45
"11";"49";2020-05-18;420;72;NA;NA;NA;2636;124
"11";"59";2020-05-18;907;210;NA;NA;NA;4004;470
"11";"69";2020-05-18;1338;250;NA;NA;NA;4343;982
"11";"79";2020-05-18;1665;189;NA;NA;NA;3745;1586
"11";"89";2020-05-18;1967;29;NA;NA;NA;3255;2159
"11";"90";2020-05-18;1189;9;NA;NA;NA;1461;1331
"24";"0";2020-05-18;736;61;NA;NA;NA;1601;477
"24";"09";2020-05-18;0;0;NA;NA;NA;25;0
"24";"19";2020-05-18;0;0;NA;NA;NA;15;0
"24";"29";2020-05-18;2;1;NA;NA;NA;38;1
"24";"39";2020-05-18;11;2;NA;NA;NA;75;2
"24";"49";2020-05-18;10;2;NA;NA;NA;146;3
"24";"59";2020-05-18;41;9;NA;NA;NA;209;11
"24";"69";2020-05-18;105;16;NA;NA;NA;284;36
"24";"79";2020-05-18;151;27;NA;NA;NA;301;82
"24";"89";2020-05-18;249;3;NA;NA;NA;341;186
"24";"90";2020-05-18;163;1;NA;NA;NA;160;154
"27";"0";2020-05-18;797;86;NA;NA;NA;2999;969
"27";"09";2020-05-18;3;1;NA;NA;NA;19;0
"27";"19";2020-05-18;2;0;NA;NA;NA;24;0
"27";"29";2020-05-18;2;0;NA;NA;NA;80;0
"27";"39";2020-05-18;5;0;NA;NA;NA;151;3
"27";"49";2020-05-18;16;3;NA;NA;NA;253;6
"27";"59";2020-05-18;53;10;NA;NA;NA;376;22
"27";"69";2020-05-18;128;27;NA;NA;NA;508;79
"27";"79";2020-05-18;181;36;NA;NA;NA;619;198
"27";"89";2020-05-18;253;9;NA;NA;NA;694;435
"27";"90";2020-05-18;153;0;NA;NA;NA;271;224
"28";"0";2020-05-18;466;36;NA;NA;NA;1313;397
"28";"09";2020-05-18;0;0;NA;NA;NA;3;0
"28";"19";2020-05-18;0;0;NA;NA;NA;8;0
"28";"29";2020-05-18;2;0;NA;NA;NA;43;0
"28";"39";2020-05-18;4;0;NA;NA;NA;88;2
"28";"49";2020-05-18;8;1;NA;NA;NA;130;10
"28";"59";2020-05-18;30;5;NA;NA;NA;217;16
"28";"69";2020-05-18;74;12;NA;NA;NA;251;56
"28";"79";2020-05-18;105;14;NA;NA;NA;255;87
"28";"89";2020-05-18;148;4;NA;NA;NA;233;153
"28";"90";2020-05-18;94;0;NA;NA;NA;79;73
"32";"0";2020-05-18;1744;180;NA;NA;NA;5162;1640
"32";"09";2020-05-18;1;1;NA;NA;NA;44;0
"32";"19";2020-05-18;4;0;NA;NA;NA;28;0
"32";"29";2020-05-18;8;2;NA;NA;NA;196;1
"32";"39";2020-05-18;29;1;NA;NA;NA;372;4
"32";"49";2020-05-18;61;18;NA;NA;NA;578;12
"32";"59";2020-05-18;140;27;NA;NA;NA;838;64
"32";"69";2020-05-18;266;61;NA;NA;NA;881;225
"32";"79";2020-05-18;389;56;NA;NA;NA;936;354
"32";"89";2020-05-18;591;13;NA;NA;NA;901;643
"32";"90";2020-05-18;250;1;NA;NA;NA;367;330
"44";"0";2020-05-18;2800;233;NA;NA;NA;9793;3291
"44";"09";2020-05-18;11;0;NA;NA;NA;130;1
"44";"19";2020-05-18;7;1;NA;NA;NA;64;0
"44";"29";2020-05-18;15;2;NA;NA;NA;269;2
"44";"39";2020-05-18;41;7;NA;NA;NA;480;15
"44";"49";2020-05-18;74;11;NA;NA;NA;761;32
"44";"59";2020-05-18;222;40;NA;NA;NA;1435;91
"44";"69";2020-05-18;490;87;NA;NA;NA;1920;350
"44";"79";2020-05-18;668;71;NA;NA;NA;2020;818
"44";"89";2020-05-18;819;12;NA;NA;NA;1939;1333
"44";"90";2020-05-18;425;1;NA;NA;NA;711;635
"52";"0";2020-05-18;489;39;NA;NA;NA;1554;414
"52";"09";2020-05-18;1;0;NA;NA;NA;4;0
"52";"19";2020-05-18;0;0;NA;NA;NA;8;0
"52";"29";2020-05-18;2;2;NA;NA;NA;51;0
"52";"39";2020-05-18;5;1;NA;NA;NA;93;0
"52";"49";2020-05-18;8;2;NA;NA;NA;160;4
"52";"59";2020-05-18;24;9;NA;NA;NA;211;13
"52";"69";2020-05-18;61;9;NA;NA;NA;279;44
"52";"79";2020-05-18;107;13;NA;NA;NA;289;77
"52";"89";2020-05-18;175;2;NA;NA;NA;328;169
"52";"90";2020-05-18;106;1;NA;NA;NA;131;107
"53";"0";2020-05-18;249;28;NA;NA;NA;1049;239
"53";"09";2020-05-18;0;0;NA;NA;NA;11;0
"53";"19";2020-05-18;1;0;NA;NA;NA;6;0
"53";"29";2020-05-18;1;0;NA;NA;NA;32;0
"53";"39";2020-05-18;3;1;NA;NA;NA;69;0
"53";"49";2020-05-18;9;3;NA;NA;NA;106;1
"53";"59";2020-05-18;22;4;NA;NA;NA;146;6
"53";"69";2020-05-18;32;7;NA;NA;NA;171;28
"53";"79";2020-05-18;63;12;NA;NA;NA;224;52
"53";"89";2020-05-18;77;1;NA;NA;NA;193;88
"53";"90";2020-05-18;40;0;NA;NA;NA;87;64
"75";"0";2020-05-18;423;62;NA;NA;NA;1748;376
"75";"09";2020-05-18;1;0;NA;NA;NA;11;0
"75";"19";2020-05-18;3;0;NA;NA;NA;11;0
"75";"29";2020-05-18;5;0;NA;NA;NA;59;2
"75";"39";2020-05-18;5;0;NA;NA;NA;107;2
"75";"49";2020-05-18;7;3;NA;NA;NA;151;2
"75";"59";2020-05-18;36;10;NA;NA;NA;288;13
"75";"69";2020-05-18;64;20;NA;NA;NA;347;33
"75";"79";2020-05-18;95;23;NA;NA;NA;287;87
"75";"89";2020-05-18;122;5;NA;NA;NA;318;143
"75";"90";2020-05-18;81;1;NA;NA;NA;160;94
"76";"0";2020-05-18;327;81;NA;NA;NA;2525;472
"76";"09";2020-05-18;0;0;NA;NA;NA;22;0
"76";"19";2020-05-18;0;0;NA;NA;NA;17;0
"76";"29";2020-05-18;1;0;NA;NA;NA;91;1
"76";"39";2020-05-18;2;1;NA;NA;NA;148;1
"76";"49";2020-05-18;9;5;NA;NA;NA;257;3
"76";"59";2020-05-18;32;10;NA;NA;NA;398;15
"76";"69";2020-05-18;50;27;NA;NA;NA;450;56
"76";"79";2020-05-18;85;24;NA;NA;NA;508;95
"76";"89";2020-05-18;94;13;NA;NA;NA;412;186
"76";"90";2020-05-18;54;1;NA;NA;NA;220;115
"84";"0";2020-05-18;1740;183;NA;NA;NA;6287;1571
"84";"09";2020-05-18;0;0;NA;NA;NA;43;0
"84";"19";2020-05-18;4;1;NA;NA;NA;44;0
"84";"29";2020-05-18;14;1;NA;NA;NA;213;1
"84";"39";2020-05-18;17;0;NA;NA;NA;342;4
"84";"49";2020-05-18;38;4;NA;NA;NA;503;12
"84";"59";2020-05-18;116;18;NA;NA;NA;870;44
"84";"69";2020-05-18;262;58;NA;NA;NA;1053;116
"84";"79";2020-05-18;442;78;NA;NA;NA;1207;313
"84";"89";2020-05-18;528;19;NA;NA;NA;1300;657
"84";"90";2020-05-18;311;1;NA;NA;NA;631;404
"93";"0";2020-05-18;1104;119;NA;NA;NA;4566;849
"93";"09";2020-05-18;1;0;NA;NA;NA;25;0
"93";"19";2020-05-18;0;0;NA;NA;NA;43;0
"93";"29";2020-05-18;10;2;NA;NA;NA;286;1
"93";"39";2020-05-18;14;1;NA;NA;NA;371;1
"93";"49";2020-05-18;25;7;NA;NA;NA;503;4
"93";"59";2020-05-18;71;20;NA;NA;NA;780;31
"93";"69";2020-05-18;148;29;NA;NA;NA;817;69
"93";"79";2020-05-18;271;39;NA;NA;NA;730;176
"93";"89";2020-05-18;351;18;NA;NA;NA;649;359
"93";"90";2020-05-18;211;3;NA;NA;NA;338;205
"94";"0";2020-05-18;40;4;NA;NA;NA;212;57
"94";"09";2020-05-18;0;0;NA;NA;NA;6;0
"94";"19";2020-05-18;0;0;NA;NA;NA;1;0
"94";"29";2020-05-18;0;0;NA;NA;NA;14;0
"94";"39";2020-05-18;0;0;NA;NA;NA;16;0
"94";"49";2020-05-18;1;0;NA;NA;NA;22;1
"94";"59";2020-05-18;2;0;NA;NA;NA;35;1
"94";"69";2020-05-18;8;3;NA;NA;NA;31;2
"94";"79";2020-05-18;13;1;NA;NA;NA;39;16
"94";"89";2020-05-18;10;0;NA;NA;NA;33;25
"94";"90";2020-05-18;6;0;NA;NA;NA;15;12
"01";"0";2020-05-19;14;3;NA;NA;NA;72;16
"01";"09";2020-05-19;0;0;NA;NA;NA;0;0
"01";"19";2020-05-19;0;0;NA;NA;NA;2;0
"01";"29";2020-05-19;0;0;NA;NA;NA;1;0
"01";"39";2020-05-19;1;0;NA;NA;NA;3;0
"01";"49";2020-05-19;0;0;NA;NA;NA;5;0
"01";"59";2020-05-19;1;0;NA;NA;NA;18;2
"01";"69";2020-05-19;4;2;NA;NA;NA;18;3
"01";"79";2020-05-19;3;0;NA;NA;NA;12;7
"01";"89";2020-05-19;5;1;NA;NA;NA;12;4
"01";"90";2020-05-19;0;0;NA;NA;NA;0;0
"02";"0";2020-05-19;19;5;NA;NA;NA;80;14
"02";"09";2020-05-19;0;0;NA;NA;NA;0;0
"02";"19";2020-05-19;0;0;NA;NA;NA;0;0
"02";"29";2020-05-19;0;0;NA;NA;NA;3;0
"02";"39";2020-05-19;0;0;NA;NA;NA;4;0
"02";"49";2020-05-19;1;1;NA;NA;NA;12;0
"02";"59";2020-05-19;8;3;NA;NA;NA;18;1
"02";"69";2020-05-19;5;1;NA;NA;NA;20;2
"02";"79";2020-05-19;4;0;NA;NA;NA;16;4
"02";"89";2020-05-19;1;0;NA;NA;NA;6;5
"02";"90";2020-05-19;0;0;NA;NA;NA;1;2
"03";"0";2020-05-19;13;0;NA;NA;NA;50;1
"03";"09";2020-05-19;0;0;NA;NA;NA;1;0
"03";"19";2020-05-19;0;0;NA;NA;NA;3;0
"03";"29";2020-05-19;3;0;NA;NA;NA;7;0
